filename,filepath,fold,target,src_file,take,zero_crossing_rate,zero_crossings,spectrogram,mel_spectrogram,harmonics,perceptual_shock_wave,spectral_centroids,spectral_centroids_delta,spectral_centroids_accelerate,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,tempo_bpm,spectral_rolloff,spectral_flux,spectral_bandwidth_2,spectral_bandwidth_3,spectral_bandwidth_4,mfcc0,mfcc_delta_0,mfcc_accelerate_0,mfcc1,mfcc_delta_1,mfcc_accelerate_1,mfcc2,mfcc_delta_2,mfcc_accelerate_2,mfcc3,mfcc_delta_3,mfcc_accelerate_3,mfcc4,mfcc_delta_4,mfcc_accelerate_4,mfcc5,mfcc_delta_5,mfcc_accelerate_5,mfcc6,mfcc_delta_6,mfcc_accelerate_6,mfcc7,mfcc_delta_7,mfcc_accelerate_7,mfcc8,mfcc_delta_8,mfcc_accelerate_8,mfcc9,mfcc_delta_9,mfcc_accelerate_9,mfcc10,mfcc_delta_10,mfcc_accelerate_10,mfcc11,mfcc_delta_11,mfcc_accelerate_11,mfcc12,mfcc_delta_12,mfcc_accelerate_12,mfcc13,mfcc_delta_13,mfcc_accelerate_13,mfcc14,mfcc_delta_14,mfcc_accelerate_14,mfcc15,mfcc_delta_15,mfcc_accelerate_15,mfcc16,mfcc_delta_16,mfcc_accelerate_16,mfcc17,mfcc_delta_17,mfcc_accelerate_17,mfcc18,mfcc_delta_18,mfcc_accelerate_18,mfcc19,mfcc_delta_19,mfcc_accelerate_19
2-106014-A-44,/home/tarcidio/analysis-ESC50/audios/audio1/2-106014-A-44.wav,2,44,106014,A,0.06307192201967593,7002,-42.30398,-36.95977,-9.818826e-06,-5.8328384e-05,1387.7293104261273,0.4242125508596998,0.3625020938081518,0.9016968,0.5995071,0.5099181,0.5197932,0.6545269,0.57407826,0.53473854,0.4913706,0.52233016,0.5395619,0.659026,0.9310111,123.046875,2633.331298828125,0.8493272,1669.7940171378038,2265.8839319115423,2844.103292688954,-171.25934,0.0692923,-0.051524896,151.18839,0.0096476,-0.029485932,-35.01153,-0.009529396,-0.015656486,30.725601,-0.024053616,0.002953514,2.375264,-0.034162898,0.0046241935,32.5697,-0.022180876,-0.030895483,-1.1828424,-0.04042132,0.013386203,3.3149962,-0.009706395,0.003800858,-12.956726,0.0039469767,-0.008258323,7.2905393,0.03847715,-0.009917476,-6.5516086,-0.027155844,0.0044828122,10.702727,-0.04197028,-0.018278383,-9.970452,-0.03381987,0.0032502573,3.890344,-0.02833128,0.01403783,-2.9484699,-0.013527925,0.0003119398,11.828505,-0.0027458563,-0.010827041,-2.8892212,0.008555776,0.005448974,5.1354666,0.0016246835,0.00073881226,-5.2763643,0.0027136782,0.0038512188,-1.448564,0.005559033,-0.007851411
2-106072-A-36,/home/tarcidio/analysis-ESC50/audios/audio1/2-106072-A-36.wav,2,36,106072,A,0.2872020580150463,31867,-52.106438,-58.636353,5.4131506e-06,0.00010385645,3307.524495836753,0.1306385766993785,0.49401624290381435,0.39072326,0.8825741,0.39694297,0.23800427,0.23091938,0.16181853,0.15294315,0.1955226,0.21876155,0.20241345,0.34927452,0.82216275,103.359375,6320.8424886067705,0.8540949,2514.688852694845,2875.974318822087,3199.9462798062677,70.80034,0.10039746,-0.09795917,56.944218,-0.011940726,-0.028541561,-35.90787,0.0070643793,-0.015454845,16.255775,0.042909436,-0.03660834,-25.108992,-0.017507283,0.009425254,4.9407506,-0.02034693,0.023331607,-21.52151,0.008099997,0.012108385,8.783295,0.027601447,0.021989321,-13.945377,-0.012204486,0.030962812,2.036294,-0.032712106,-0.008792353,-16.008583,-0.042350188,0.0028619766,14.527684,-0.017377244,4.7127407e-05,-8.577979,-0.00822255,0.011509842,15.352354,0.027999265,-0.008484692,-3.4020498,-1.3231127e-05,0.0055616894,4.865711,0.0011891281,0.00086039194,-4.511788,0.038905576,0.007582798,13.152345,0.032155808,-0.017727772,-8.844308,0.008628987,-0.018943394,8.494758,-0.047236282,-0.023690244
2-107228-B-44,/home/tarcidio/analysis-ESC50/audios/audio1/2-107228-B-44.wav,2,44,107228,B,0.07081660517939815,7872,-48.841038,-53.182724,-3.6723472e-06,-3.3504883e-05,2302.3841611677235,9.854811863898329,0.840837728650052,0.62498945,0.70076495,0.71272844,0.610519,0.5873916,0.6081311,0.62532926,0.67753166,0.7885067,0.76570106,0.743972,0.67505103,107.666015625,5218.910725911458,2.0867913,2637.712548761712,3177.7207906802814,3678.7035221653996,-241.77357,-1.7888116,0.15435155,82.09451,-0.36981773,-0.012191806,-0.15152472,0.07072701,-0.0401495,33.890026,-0.13410532,-0.035417452,9.860149,0.028465237,0.016271459,30.487148,-0.14586394,0.009916829,23.432613,-0.08861047,-0.014635263,16.318333,-0.04614443,-0.01477768,0.82876676,0.035815805,-0.01217584,4.0101585,-0.016774677,-0.032156367,0.91272086,0.035815302,-0.012836159,0.50455374,0.03322127,-0.013336425,-6.7876987,0.037301235,0.007741233,3.7729487,-0.01693736,0.03128318,-5.0157804,0.016925583,0.012897966,4.440661,-0.020886544,0.0085576875,-8.394727,0.067801304,0.0016120418,3.2889624,-0.01654163,0.02384621,-9.434845,0.035715096,0.007637068,2.320386,-0.059435908,0.007605803
2-108767-B-9,/home/tarcidio/analysis-ESC50/audios/audio1/2-108767-B-9.wav,2,9,108767,B,0.0987277560763889,10957,-76.07706,-80.0,-6.704666e-07,-1.3768805e-06,1906.119965382062,0.3003228453143926,0.11296221447589248,0.5079531,0.52017933,0.4681412,0.4599841,0.49168524,0.52430314,0.6105357,0.56631935,0.49762473,0.5321406,0.5816159,0.556145,184.5703125,3550.037638346354,0.94944185,2107.8977843716443,2798.02471622107,3400.085709413935,-294.32004,0.010523725,-0.03996013,103.701225,-0.014661803,0.024233384,-46.434933,-0.023732875,0.024494784,-37.82118,-0.048659254,0.028242255,-34.42062,-0.017394073,0.01976693,-18.990438,0.015379775,0.029797042,-39.291454,-0.006736036,0.020635616,-19.722136,-0.014927935,0.02704412,-28.96561,-0.0029682054,0.047199752,-14.856627,0.009837381,0.06190085,-26.364931,0.014275925,0.018447861,-16.624998,0.009045411,0.015064168,-23.461355,-0.031720553,0.019007448,-8.157316,0.012586999,0.013144018,-17.670712,0.058936015,0.018072924,-2.495259,-0.0018345317,0.011546891,-13.782083,0.003708133,0.014868226,-2.5748646,-0.008201343,0.013184895,-9.532682,-0.004299545,0.018101778,2.701274,0.03240781,0.038800977
2-109231-B-9,/home/tarcidio/analysis-ESC50/audios/audio1/2-109231-B-9.wav,2,9,109231,B,0.15116599754050927,16762,-38.60054,-31.247805,3.2712542e-08,0.00011041488,2214.592732586319,2.6115106111844124,-0.39002941605401215,0.28162625,0.31773403,0.37104374,0.56500906,0.7320535,0.64985836,0.5432522,0.5436022,0.44640964,0.33062723,0.3768038,0.33910638,95.703125,3629.241943359375,1.2058343,1733.0443223022987,2242.111766357648,2724.48177737335,-173.49825,-0.2208586,-0.20994017,90.91441,-0.1454212,0.011697666,-74.50902,0.12744485,0.199253,17.032078,0.11122575,0.040139347,11.3905115,0.104676336,0.028773233,35.68162,-0.11504073,-0.0063155214,-5.3506446,0.020983396,-0.0010673327,32.47045,0.0392756,-0.076276734,8.749769,0.011210305,-0.014677904,19.433683,0.015248418,-0.03246732,19.291603,-0.08444348,-0.04956415,10.006489,0.03421946,-0.01030727,-5.8972607,-0.084723376,0.0016738398,19.177124,0.016725194,-0.03700158,-0.98886275,-0.017676666,0.035246674,10.340334,-0.021309398,-0.0054571726,-4.918039,-0.103875495,0.033290394,-1.0347476,-0.013215057,0.0028949666,-9.748949,0.0064535956,-0.0008718438,3.5136516,0.012863546,0.002458835
2-109371-D-16,/home/tarcidio/analysis-ESC50/audios/audio1/2-109371-D-16.wav,2,16,109371,D,0.021674262152777776,2407,-17.14364,-15.668602,0.00027242085,0.00042795727,658.5375042501861,0.693705345901831,0.3507281448266158,0.5735908,0.8178741,0.7686362,0.51047325,0.44885495,0.4180279,0.394701,0.40266582,0.4082932,0.3996456,0.42936212,0.4520814,112.34714673913044,1340.142822265625,0.8831729,1142.8383627185965,1813.3754676142719,2487.5404617574154,-214.69289,0.035627842,-0.035076372,193.9616,-0.06306151,-0.030784424,-12.771041,-0.016042223,0.02268053,27.954708,-0.0024364989,0.0013938204,17.521067,0.013778521,0.020776263,19.541294,0.0149577875,0.0034329703,-4.2525177,0.010490097,-0.004768621,3.134425,-0.00601188,-0.028072242,4.1245723,0.0032842425,-0.015998397,7.7512484,0.0019340338,-0.018867573,2.0303018,-0.027906492,-0.019500697,1.6878883,-0.041617766,-0.02656998,-4.2183867,0.003390588,-0.013948212,4.808332,0.019044492,0.0019457252,1.9999052,0.017546734,0.0047930474,7.069318,0.037166387,0.0019592796,-1.7313477,0.005829079,-0.008098389,1.7116714,0.030985435,-0.03787715,-0.7412924,0.020508444,-0.012849958,3.3101618,0.0041305632,-8.841797e-05
2-110010-A-5,/home/tarcidio/analysis-ESC50/audios/audio1/2-110010-A-5.wav,2,5,110010,A,0.13704952116935484,2200,-72.228546,-80.0,-6.476518e-06,1.6600223e-05,2499.2050848083513,-1.1131386197804194,-5.402575864502472,0.085038185,0.19834235,0.6787518,0.30321795,0.29672948,0.24270229,0.26513404,0.096239164,0.109964274,0.24965194,0.110788755,0.08861406,172.265625,4626.165574596775,0.99587,1936.930258170634,2322.660365727901,2682.1301857637786,-278.78726,-14.789297,-2.0612185,57.352367,-1.2684453,-0.012030571,-53.10754,2.8008173,0.19596528,8.927113,-1.1527625,-0.105547234,-40.666313,1.9297737,0.28169024,6.3204627,-0.43984416,0.046127602,-27.582891,2.0334241,0.042898625,1.7981488,-0.54633784,-0.023066975,-19.178911,0.67502993,0.45413187,18.747145,-1.0378222,-0.053882252,9.076397,-1.0531566,0.07139816,18.497355,-0.275281,-0.65191627,26.825502,-0.6456993,-0.51541215,-11.121978,1.3612134,0.0076882397,-8.113355,0.2580096,-0.14330813,-15.391835,-0.016470877,0.046078987,-6.0633698,-0.1833203,-0.15788887,5.9627295,-0.19011289,-0.34756634,-3.67391,1.0704591,-0.32503548,-10.4146805,-0.4536798,0.28759715
2-110011-A-5,/home/tarcidio/analysis-ESC50/audios/audio1/2-110011-A-5.wav,2,5,110011,A,0.09812127976190477,3186,-43.9633,-67.60466,0.0011194382,0.00041306647,1940.1744924872635,-13.949753091313589,6.693101744776565,0.24794376,0.4143651,0.575365,0.5397263,0.30132866,0.22396229,0.22613958,0.20823999,0.2380373,0.29797006,0.29660642,0.26496896,135.99917763157896,3767.28515625,1.2282352,1845.704194734734,2391.71875820779,2911.9573061735796,-167.88602,-6.288577,-2.684114,84.81568,-0.4583406,-0.6395302,-21.342642,1.2033027,0.12742737,26.515924,-0.3409269,-0.24577358,-6.6061635,0.40803283,0.06958861,12.535816,-0.046409577,-0.044603452,-0.7449451,0.104512244,-0.1843298,3.4068859,-0.6467672,-0.01037383,-4.721565,-0.027421564,0.07502113,-0.8375783,-0.38744688,-0.071243085,6.8954554,0.391455,-0.15056223,14.373377,-0.08103659,-0.22382692,16.744852,-0.08987855,-0.041469593,8.86344,0.34411615,0.0362765,-15.985986,0.035945516,0.14122224,-7.764261,0.08258906,-0.030715091,-13.062415,0.25432032,-0.076589555,7.1496987,-0.009634989,-0.11260362,0.29802355,0.09745089,-0.0312219,-10.9924755,-0.20558795,0.05422859
2-110417-A-28,/home/tarcidio/analysis-ESC50/audios/audio1/2-110417-A-28.wav,2,28,110417,A,0.0760769314236111,8440,-51.26681,-68.14266,-1.3169324e-06,-9.00814e-06,2212.464838110871,-1.4995140441192703,-0.027855740949725448,0.71272963,0.5693962,0.45469052,0.38298777,0.35296848,0.37737286,0.39841977,0.47384766,0.5310145,0.5527596,0.630235,0.7751893,161.4990234375,5959.413655598958,0.9639383,2878.39503054699,3394.4283067882234,3862.946873688561,-646.75366,0.17733535,0.0961975,80.08872,0.12137579,0.08252702,44.093796,-0.07097656,-0.061685324,33.035954,-0.13502361,-0.11789716,7.773942,-0.056759104,-0.0578731,19.453323,0.02971475,0.009679816,9.207766,0.036805335,0.026035698,15.916016,0.002577457,-0.0017881194,7.951962,-0.024022344,-0.0225055,10.119143,-0.02293278,-0.024190255,1.4228889,0.005213869,-0.018151889,4.2870846,0.048273277,0.002324563,-1.6780596,0.04111658,0.02293998,2.7815964,0.008543818,0.009370723,-2.9518294,-0.015176575,-0.009756958,3.5070968,-0.022233805,-0.016745592,-1.6899023,-0.0053381855,-0.0028013277,3.496934,-0.0047905534,0.0068926723,-3.6165285,-0.00020191846,0.0043430505,1.9927956,-2.333301e-05,0.0063196155
2-110417-B-28,/home/tarcidio/analysis-ESC50/audios/audio1/2-110417-B-28.wav,2,28,110417,B,0.07282172309027778,8081,-59.81854,-68.90056,-4.2085102e-07,-5.206662e-06,2151.0406120169737,-0.09892890868212577,0.5830623279368652,0.6728871,0.505095,0.3696074,0.30078372,0.28251502,0.30945545,0.34038424,0.41307104,0.5353068,0.5702898,0.72349507,0.80101126,151.99908088235293,5917.842610677083,0.7432498,2845.597788386621,3365.22354968366,3841.6564982361742,-612.72107,0.069769114,-0.032545786,76.541016,0.07557629,-0.040831666,43.66663,0.026638186,-0.027006375,31.464973,-0.014358812,-0.0093579525,3.9133062,-0.032269213,0.0063179885,15.669268,-0.030124752,0.014293538,8.412395,-0.021010796,0.01074029,16.8028,-0.014505219,-0.0001496176,9.603027,-0.010585825,-0.009061497,10.997364,-0.010264167,-0.0121253375,1.8678391,-0.013535049,-0.010001194,1.1430143,-0.015296047,-0.0056052916,-0.70395803,-0.012680216,-0.003848429,-1.7943522,-0.006117088,-0.0032627692,-3.4132035,0.0007522106,-0.0005151696,5.7627406,0.004855346,1.1700171e-05,-2.4710698,0.009885664,-0.0034661028,2.4553201,0.015556838,-0.006155468,-3.555362,0.014188433,-0.005904032,-0.4536284,0.004812446,-0.0041931127
2-110614-A-8,/home/tarcidio/analysis-ESC50/audios/audio1/2-110614-A-8.wav,2,8,110614,A,0.06787335431134259,7551,-23.053396,-28.396318,0.0012173321,1.8895882e-05,1463.283894071249,1.5230485962133056,0.18226803658670926,0.46140352,0.5055574,0.5578921,0.5715875,0.63420457,0.5820485,0.4403827,0.33770365,0.327388,0.27709168,0.23104067,0.35513362,99.38401442307692,2542.5628662109375,0.93419904,1580.1066568852145,2173.860978268384,2760.838052869722,-153.51505,-0.10354452,0.00083653134,134.24818,-0.08751997,0.008017928,-55.26712,0.12120367,0.02077591,13.65486,-0.093357705,0.0144276135,4.900022,0.06298686,0.000365329,3.6269321,0.042651724,-0.0017696331,-24.860378,0.017819872,0.00086403225,1.7878743,0.0010790384,0.012029116,0.303424,-0.050090823,0.013008475,7.1645465,-0.054288957,-0.0071996194,8.590431,-0.005782026,0.021041485,17.55333,-0.041322943,0.010229916,1.6555756,-0.00877111,0.0067133782,4.1078267,0.003988743,-0.02761264,-3.6110003,0.040584274,0.038426787,4.7153506,0.03919349,0.005275327,-2.2250688,0.0061776396,0.013452609,-0.36078933,0.058583234,0.009058951,-2.1686034,0.01536185,0.015313714,6.9198494,-0.009458999,0.0024522853
2-114254-A-30,/home/tarcidio/analysis-ESC50/audios/audio1/2-114254-A-30.wav,2,30,114254,A,0.018162318638392856,521,-36.57261,-50.798283,4.3320208e-05,-4.005844e-05,716.9006528247708,16.33981122978647,21.124219188443274,0.3254675,0.36727422,0.46830314,0.56442195,0.812197,0.93703014,0.62644416,0.4068688,0.28137726,0.28840235,0.27577797,0.24985781,112.34714673913044,1216.8182373046875,1.8399707,1202.3223830672866,1900.3320637652594,2586.8546754754498,-494.26297,-0.09137379,1.0689875,166.28638,-0.544305,0.14183272,8.539088,-0.56922096,-0.9364071,-5.7618184,-0.19134818,-0.48435244,14.257915,-0.1280651,-0.258989,25.76613,-0.0006085421,-0.09422748,12.361091,-0.15746853,-0.19580875,8.62479,-0.1599128,-0.19453493,10.1251545,0.07884208,-0.03498549,13.291646,0.08630322,-0.111910425,8.525624,0.026916375,-0.15333554,5.6264224,-0.021397412,-0.17118241,9.177275,0.035159476,-0.042135842,7.539891,0.011584674,0.038812254,3.8823645,-0.027854588,0.023307486,2.3244503,0.034814708,0.05946851,1.1945555,-0.034351286,-0.027047532,-1.0991482,-0.052457113,-0.06908623,-2.4104571,0.005388428,-0.041787326,-0.5795197,-0.020866115,-0.039588332
2-114609-A-28,/home/tarcidio/analysis-ESC50/audios/audio1/2-114609-A-28.wav,2,28,114609,A,0.015733506944444444,1744,-46.579346,-76.06539,-0.00015852756,-1.2209371e-05,710.0794618643113,0.21035125513007746,2.0626518996136287,0.6189044,0.6136051,0.6324059,0.59523094,0.5765311,0.5520122,0.533233,0.5466895,0.59802985,0.59305185,0.5941015,0.6199492,89.10290948275862,1243.7418619791667,0.78080076,1477.9191268814845,2246.9543049328063,2943.3984440710456,-444.46628,-0.67318416,0.036982942,82.86659,-0.3666994,-0.0004813649,37.22441,0.07609981,-0.02413179,40.439022,-0.058509376,-0.024998762,22.3147,-0.021546086,-0.02261832,19.642256,-0.043904923,-0.04317141,16.635923,-0.051540118,-0.076729,12.312645,0.0043661674,-0.042901564,10.543622,-0.0031795744,-0.028211884,2.5592427,0.011588062,0.009230928,1.7015861,0.00896178,0.017885303,10.638491,-0.022800831,-0.008038894,4.7565517,-0.026595391,0.004441247,3.5575986,-0.04522132,0.0001810331,0.6927544,0.010700516,0.026815597,-0.30743888,0.040005192,0.057005987,-2.6193027,0.015814014,0.037377983,-6.009078,0.035943683,0.049369097,-2.4983401,0.010658388,0.041297022,-1.2485846,-0.017093774,0.0053850017
2-114609-B-28,/home/tarcidio/analysis-ESC50/audios/audio1/2-114609-B-28.wav,2,28,114609,B,0.019829644097222224,2200,-41.945724,-68.32762,-0.000111928974,-7.1311566e-05,804.1683506647131,-2.777674258738995,-1.6528364163184148,0.5432388,0.51885873,0.54276544,0.5372686,0.5091456,0.5071729,0.5800044,0.630033,0.67577386,0.63540125,0.61475414,0.6088496,83.35433467741936,1474.3764241536458,1.006518,1525.931051580839,2247.2523047219975,2909.606673383066,-427.91754,-0.6399514,0.08269356,110.534035,-0.18285577,0.04165932,28.006704,0.14490579,0.050035454,46.338207,-0.07539495,0.021016909,16.2213,0.03137721,0.024474157,19.409878,-0.028926253,0.022003533,18.224566,-0.015126475,-0.00037997297,12.994161,0.0016550979,0.020522598,15.8386755,-0.06951418,0.020182941,0.28962764,0.06771234,0.035619553,-3.8192396,0.06614681,0.017931785,14.985164,-0.09291008,0.026616149,1.5412132,-0.014365824,-0.0063681095,2.2612486,-0.04343045,0.0049720174,-0.78663856,-0.03415382,-0.007563529,1.2213823,-0.010371799,0.0022867543,-4.699343,0.057255693,0.013276493,-10.026366,0.09971962,0.01927856,-4.547108,0.0358054,0.03164584,-4.0103173,0.029769175,-0.009356786
2-116400-A-0,/home/tarcidio/analysis-ESC50/audios/audio1/2-116400-A-0.wav,2,0,116400,A,0.04977982132523148,5520,-41.96275,-79.25595,0.00042136633,9.33129e-06,1429.6636351905947,8.069072897144117,-0.8828706463865177,0.5773623,0.6909706,0.67204523,0.6218768,0.53235996,0.38090098,0.34611243,0.29907468,0.37407318,0.45836788,0.51605904,0.49542043,73.828125,2757.2967529296875,1.2176489,1893.3003476339584,2611.193325195398,3247.47961161137,-353.63593,0.3826382,0.35326767,103.65641,0.14111309,0.16321175,-5.8194094,-0.12808642,-0.05440607,-18.427294,-0.083405174,-0.03758047,-4.884412,-0.02146739,-0.012295129,-0.8059856,-0.026653692,-0.015309347,-12.92395,-0.095716245,-0.06397287,-0.07638373,-0.062031604,-0.02731038,-4.763364,-0.061368003,-0.02013439,7.769001,-0.026119912,0.017463174,5.0251317,-0.027887309,0.0063987155,4.297501,0.0038956492,0.019765846,10.953453,-0.005328408,0.003068552,14.378554,-0.0035736407,0.0034984306,6.2230706,-0.01942157,-0.004466527,-3.568855,-0.025072023,-0.0033536796,-5.321262,-0.011943674,0.0068728426,0.14450863,-0.02179444,-0.007285636,-4.394142,-0.01421328,-0.006416053,-1.6801729,-0.006449532,-0.0008637585
2-117271-A-0,/home/tarcidio/analysis-ESC50/audios/audio1/2-117271-A-0.wav,2,0,117271,A,0.04767297815393518,5285,-42.40635,-54.374416,0.00034433228,-0.00029864738,1093.9611469879999,1.8375698264508216,-0.6915583974294951,0.36895823,0.40642717,0.44577828,0.42139068,0.38562107,0.37817442,0.3690649,0.43170917,0.5634427,0.5289452,0.47562444,0.41151026,103.359375,1707.1543375651042,2.0887523,1531.7267036193716,2300.2144390890558,2988.4123882043973,-199.05255,-0.031361192,-0.78358966,147.93132,-0.06673068,-0.12583947,-4.4981227,0.047748502,0.24410027,-9.86309,0.13250753,0.16916654,-7.5213766,-0.01478204,0.09748125,4.4255514,0.01748886,0.0680831,-10.426405,-0.1525099,0.04361051,3.1597166,-0.055295095,-0.034652904,-2.3455667,0.049285676,0.0017538578,4.1779995,-0.023853404,0.0010945974,-1.3474864,-0.015315104,0.09515914,7.60967,0.032721236,0.057693083,3.2288208,-0.12240699,-0.001952136,6.454702,-0.17858325,-0.082445115,6.547098,0.027242396,-0.028097125,18.173878,0.05827145,-0.070982456,13.239794,0.01934645,-0.039734133,6.0419683,-0.05167962,-0.0241646,0.21026441,-0.013402923,0.052529793,6.710738,0.016321417,0.016554268
2-117617-A-48,/home/tarcidio/analysis-ESC50/audios/audio1/2-117617-A-48.wav,2,48,117617,A,0.2896773726851852,32141,-23.544064,-44.12505,0.022228181,0.0137576675,3706.8355402143293,13.78849694770772,-0.2090404658018072,0.7037439,0.72712773,0.7308183,0.7371066,0.7701885,0.76333195,0.6867203,0.64766145,0.6603314,0.6923501,0.69195145,0.6934666,75.99954044117646,6922.9746500651045,1.4256567,2697.8329813212945,3028.6077996375843,3310.768333970749,77.82315,1.5429795,0.1066361,46.663654,-0.5901057,-0.0031480172,-13.572616,0.16127223,-0.061084103,21.303837,0.14427792,0.06535264,-17.48315,0.00716039,-0.005484212,15.312972,0.025456583,-0.020464225,-12.800875,-0.05565306,-0.030453406,5.0581403,-0.04221432,0.003015898,-13.320748,-0.015320623,0.012297722,2.9993331,0.0037182944,0.00600725,-9.734307,-0.058853153,0.025297774,5.781658,-0.044756602,-0.028613567,-10.579796,-0.03560119,0.020294141,7.3874645,0.025318407,0.014594569,-9.277831,-0.036054414,0.024467906,5.4513774,-0.0004417841,-0.0078670485,-7.2169557,-0.0062505393,0.032367192,4.0682006,0.024232503,0.0155431405,-6.6283865,-0.011891312,0.0011313381,5.9483075,0.00096712954,-0.023664275
2-117625-A-10,/home/tarcidio/analysis-ESC50/audios/audio1/2-117625-A-10.wav,2,10,117625,A,0.2534383138020833,28136,-25.312002,-32.108753,1.3350781e-05,-2.555606e-06,3407.234856971652,1.0259508177692762,0.336178275928867,0.81964,0.8372198,0.78733206,0.708635,0.715503,0.7448229,0.7516272,0.7758152,0.7215966,0.65729594,0.6800547,0.7808309,123.046875,6355.7342529296875,0.95866,2537.1710389005475,2886.281601307873,3199.6899919001207,-27.514158,-0.12996157,-0.110215716,52.99943,-0.036849353,-0.013194667,-31.47192,-0.04923932,0.003621236,21.984411,-0.03678188,-0.013246586,-16.01124,-0.078683816,-0.003951647,20.043045,-0.014560298,0.002545902,-10.250201,-0.015039373,-0.041445516,12.606637,-0.025083842,-0.01879181,-4.8492885,-0.056548286,0.018375471,10.56552,-0.046271093,-0.014692296,-4.9996867,-0.073448494,-0.014814465,10.892852,-0.06918947,-0.026318828,-4.2354608,-0.04811847,-0.0059955814,11.218314,-0.0013214173,-0.026680255,-6.0509605,0.017249336,-0.014101411,5.801231,-0.012587319,-0.007612351,-6.7028465,-0.01782871,0.015296717,4.3725696,0.0088773705,0.01632936,-5.854331,-0.008671361,0.008902959,8.618794,0.011553256,-0.0053010043
2-118459-B-32,/home/tarcidio/analysis-ESC50/audios/audio1/2-118459-B-32.wav,2,32,118459,B,0.11589445891203703,12881,-28.00196,-32.683327,-0.0002883007,-0.0002955839,2730.453748253157,-2.76358382077105,1.8626564498688682,0.64164054,0.5484062,0.52395964,0.54842037,0.54672366,0.586624,0.5414767,0.5989695,0.61446714,0.64736515,0.820369,0.73090315,117.45383522727273,5594.5953369140625,2.2516842,2575.4944594994345,3035.9214618024685,3454.7448625777474,-225.46788,0.00967839,-0.03424943,73.545746,0.07746775,-0.054122012,-14.878423,-0.062324353,-0.031835724,29.71493,0.044018693,-0.024813531,1.9023404,0.031453,-0.031528264,22.895557,0.08824604,-0.014877849,2.318675,0.09865779,0.019077905,8.249961,0.037320014,-0.0009200043,-0.13830748,0.089184105,0.022457412,11.38983,0.057783242,0.019423971,-2.8348298,-0.09837265,-0.0091649955,11.154769,0.017017841,-0.027480256,-5.321662,-0.014892529,-0.021858934,11.331702,-0.09511975,-0.021899614,-6.0156574,-0.033730324,0.035683148,12.338485,0.017617723,0.038218208,-0.21069573,-0.021056576,-0.00051034987,6.0956354,-0.09871349,-0.0063988357,-7.172621,-0.049108453,0.0087777395,5.83399,-0.04122289,-0.04123376
2-118624-A-30,/home/tarcidio/analysis-ESC50/audios/audio1/2-118624-A-30.wav,2,30,118624,A,0.01856372974537037,2080,-75.02954,-73.59521,4.2573967e-05,9.537856e-05,649.300874466008,10.662401051688958,2.9621133392657515,0.32464308,0.34884396,0.40434864,0.41858184,0.32721993,0.24745385,0.20892589,0.18590641,0.20297623,0.2530122,0.28040072,0.30743882,151.99908088235293,1363.76953125,0.586036,986.1876773972955,1332.0567779408966,1633.5377058359095,-514.5335,0.32697636,0.105060294,38.825962,-0.35605884,-0.2156244,10.903887,-0.060391374,0.031085424,7.8188357,-0.0013833046,0.11486986,7.159391,-0.052302238,-0.0013110042,10.14681,0.010654008,-0.017481867,4.014129,-0.07324877,-0.010853632,4.61293,-0.011266623,-0.0055942987,3.051679,-0.103884466,-0.057086524,4.9653172,0.0032007871,-0.044568494,2.416901,0.00076983817,-0.009089695,2.9180553,0.06381798,0.04974346,-0.6466476,-0.007563099,0.06879794,4.3039236,-0.008353789,0.005555936,1.3794584,-0.010518639,0.00961541,1.8774405,0.017780932,0.06102652,1.2317246,0.021471333,0.04604716,1.2949728,-0.013241614,0.042433426,-0.8917857,-0.080612145,0.003554426,1.4716507,-0.026109302,0.0004466187
2-120218-B-30,/home/tarcidio/analysis-ESC50/audios/audio1/2-120218-B-30.wav,2,30,120218,B,0.010025589554398149,1111,-36.050735,-33.83475,-0.00016389461,0.00015019046,761.7018822379607,-4.856698409015939,1.9614119646661905,0.72020525,0.78059965,0.84233165,0.76839143,0.7038146,0.7123399,0.7313962,0.69543266,0.61627775,0.6146461,0.6530044,0.6722512,123.046875,1454.986572265625,2.572261,1620.521316927053,2435.5085157575118,3152.685707560242,-381.53287,-0.4083955,-0.7253887,118.8757,0.21608613,-0.23242019,42.114483,0.11105449,-0.053614184,37.754753,-0.010888259,-0.073155686,23.448246,0.094051994,0.033869646,21.73658,-0.05752097,7.286557e-05,10.220007,0.024306217,0.04424848,14.057951,0.04084104,0.022828935,7.0365124,0.048637506,0.058821872,7.904767,-0.02145846,0.005465738,3.590222,0.026772132,0.0074527,5.316858,0.023143517,-0.0006340549,1.0081515,0.058733497,0.032276113,1.8460504,0.048882555,0.027256723,2.5845897,0.0057649114,0.00013056508,6.0439906,0.0045165485,-0.019433461,4.4718103,0.044350076,0.023925887,8.284205,-0.007058511,-0.0037226037,4.0044703,0.05359405,0.0015756101,7.4059134,0.03142987,-0.023215719
