filename,filepath,fold,target,src_file,take,zero_crossing_rate,zero_crossings,spectrogram,mel_spectrogram,harmonics,perceptual_shock_wave,spectral_centroids,spectral_centroids_delta,spectral_centroids_accelerate,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,tempo_bpm,spectral_rolloff,spectral_flux,spectral_bandwidth_2,spectral_bandwidth_3,spectral_bandwidth_4,mfcc0,mfcc_delta_0,mfcc_accelerate_0,mfcc1,mfcc_delta_1,mfcc_accelerate_1,mfcc2,mfcc_delta_2,mfcc_accelerate_2,mfcc3,mfcc_delta_3,mfcc_accelerate_3,mfcc4,mfcc_delta_4,mfcc_accelerate_4,mfcc5,mfcc_delta_5,mfcc_accelerate_5,mfcc6,mfcc_delta_6,mfcc_accelerate_6,mfcc7,mfcc_delta_7,mfcc_accelerate_7,mfcc8,mfcc_delta_8,mfcc_accelerate_8,mfcc9,mfcc_delta_9,mfcc_accelerate_9,mfcc10,mfcc_delta_10,mfcc_accelerate_10,mfcc11,mfcc_delta_11,mfcc_accelerate_11,mfcc12,mfcc_delta_12,mfcc_accelerate_12,mfcc13,mfcc_delta_13,mfcc_accelerate_13,mfcc14,mfcc_delta_14,mfcc_accelerate_14,mfcc15,mfcc_delta_15,mfcc_accelerate_15,mfcc16,mfcc_delta_16,mfcc_accelerate_16,mfcc17,mfcc_delta_17,mfcc_accelerate_17,mfcc18,mfcc_delta_18,mfcc_accelerate_18,mfcc19,mfcc_delta_19,mfcc_accelerate_19
1-9886-A-49,/home/tarcidio/analysis-ESC50/audios/audio3/1-9886-A-49.wav,1,49,9886,A,0.29413972077546297,32638,-72.535645,-80.0,3.230761e-07,-4.1515214e-06,3773.8896584203717,8.12443758036264,-2.6984997039174163,0.29483214,0.25234446,0.32059705,0.5682739,0.46163687,0.5742144,0.673723,0.30762786,0.27274054,0.358896,0.60232407,0.49831015,129.19921875,6312.917073567708,1.8697289,2412.1051579499567,2785.824002215727,3102.8801472593773,-159.26193,1.1040622,0.015854182,34.568638,-0.33164814,0.091253474,-17.324354,-0.20135802,0.0039010358,28.78997,-0.06813426,-0.03239055,-27.830128,-0.09938203,-0.002165324,5.919012,0.06920556,-0.037777927,-5.6457863,-0.11962391,0.025726737,5.7633157,-0.0960886,0.00328358,-12.909652,-0.049754027,0.018372346,-3.2186372,-0.10061769,0.0071500186,-1.335169,0.045519333,-0.040823627,0.38948312,-0.09541197,-0.039976493,-14.7021475,-0.04343984,-0.01060679,9.603002,-0.014720996,-0.027986798,-6.3072824,0.017294873,-0.013417822,4.427045,0.120798744,-0.015896536,-5.272977,0.10671892,-0.009433133,0.48498324,-0.011318487,-0.012283538,-6.2018514,0.12600257,0.0029823075,-7.662672,-0.09879414,0.005835891
1-99958-A-31,/home/tarcidio/analysis-ESC50/audios/audio3/1-99958-A-31.wav,1,31,99958,A,0.3316379123263889,36795,-48.550373,-71.13506,-3.1549175e-07,4.6087638e-07,4416.008370492205,-3.3477877643332694,2.358121302713739,0.66908187,0.66432416,0.72532994,0.6671445,0.6471135,0.6527672,0.66592515,0.69239694,0.6718656,0.61961037,0.58997416,0.6878148,184.5703125,8323.480224609375,1.7493677,3141.541970723448,3423.065377370519,3644.0786268695674,-603.3274,-0.93692327,-0.46543184,41.714645,-0.01025637,-0.15241244,6.5699606,0.09899076,-0.05848017,10.806062,0.10220367,0.014080763,-1.7428142,-0.10893521,-0.041297134,3.4154217,0.15649022,0.06454566,-2.81889,0.018282227,0.029266905,8.896352,0.022322524,0.03862216,-6.79365,0.023873469,0.016985655,8.726575,0.014625925,0.009550739,-6.34906,-0.06728883,0.011199508,5.6082764,0.032257397,-5.802402e-05,-8.13286,0.00093908224,-0.03195653,4.8823757,0.038449094,0.002853303,-7.9317975,0.0047295247,0.0015166887,4.5598087,-0.008450384,-0.024680588,-7.0837336,0.05984426,-0.00415768,7.095823,-0.026441196,0.0022128269,-5.289761,0.008052056,0.03377076,7.6414623,-0.034306318,-0.018159356
2-100648-A-43,/home/tarcidio/analysis-ESC50/audios/audio3/2-100648-A-43.wav,2,43,100648,A,0.17893473307291666,19853,-70.000496,-79.83283,5.3942935e-05,0.00023815714,3027.572943383531,4.435562528346933,-1.8676722576648501,0.43134287,0.4810435,0.6152595,0.5776307,0.60314953,0.4895934,0.6126605,0.5245888,0.45069352,0.5101269,0.5064121,0.47672102,117.45383522727273,6594.045003255208,1.0862055,2729.7690094952345,3129.5056616289953,3489.4038433422866,-57.247456,0.4146109,-0.12983754,71.08179,-0.11474389,0.052688997,-9.672829,0.14405085,-0.004595456,7.663849,0.062557496,-0.026939586,-9.182255,0.01561612,-0.027973669,-2.114844,0.032604482,-0.0009954197,-23.3918,-0.010037462,-0.008452016,5.807708,0.07857441,-0.02030363,-20.647438,-0.007774812,0.00088307593,-0.36921585,0.048366897,-0.01799822,-13.25767,-0.014986586,-0.0114035085,4.3506885,0.043737333,-0.004338801,-11.86662,0.009492602,0.007786883,-3.1193678,0.056734778,-0.0010598699,-12.204622,0.04302233,-0.013537316,-1.7124771,0.035171717,-0.009959823,-11.886607,0.026372684,0.01617676,-0.9943175,-0.016756529,-0.000116202566,-8.06664,-0.012154833,0.024164496,1.2174165,-0.006762606,0.040464524
2-100786-A-1,/home/tarcidio/analysis-ESC50/audios/audio3/2-100786-A-1.wav,2,1,100786,A,0.12912072867990654,7130,-78.74362,-80.0,-1.1145335e-05,-2.3045958e-07,2037.090472737643,-3.152554786623921,2.142769079265458,0.042425204,0.10122522,0.16664577,0.28559783,0.3580586,0.17036486,0.34542495,0.42463735,0.25646332,0.19061464,0.13452245,0.056020327,215.33203125,3170.7138489339955,1.5316502,1628.9172813307225,2273.217337363793,2877.940069114349,-227.49648,-2.5864136,-1.3800377,36.984943,-0.017883362,-0.34543657,-118.421364,1.1253465,0.42337543,-58.09335,-0.032264587,0.44688004,-34.182938,0.22543842,0.20923124,-28.894493,0.29694542,0.14188796,-37.175083,0.19020559,0.13803712,-12.414214,0.119951285,0.12601751,-11.781913,0.04845961,-0.008883416,20.05512,0.07221857,-0.09875321,23.220846,-0.09693385,-0.1382437,6.5679746,-0.1535644,0.022965955,0.6359611,-0.22461076,0.061749183,3.8426573,-0.1488018,0.09410233,-16.493666,-0.0056094476,0.19177866,-3.01476,0.031425573,-0.068998694,-1.4027729,0.26704827,-0.14999779,-6.8395176,0.23853807,-0.13517778,-2.5948226,-0.021578856,0.17938648,15.564327,-0.123496875,0.057502817
2-101676-A-10,/home/tarcidio/analysis-ESC50/audios/audio3/2-101676-A-10.wav,2,10,101676,A,0.34917082609953703,38745,-18.133764,-18.331795,7.508739e-05,-9.748356e-06,4435.989958914753,-0.5750548344861718,1.255115842423936,0.6344291,0.6143391,0.71540785,0.6809826,0.5792256,0.70872635,0.8540792,0.8817215,0.71374655,0.6926384,0.64263,0.66646236,103.359375,7679.777018229167,1.1409723,2822.268872705864,3113.0264356780604,3338.190284927984,-112.83971,0.20848475,0.042018563,21.636723,-0.0644558,-0.060312968,-4.2285957,-0.17900531,-0.0046635116,22.30859,0.0017042557,-0.01862938,-13.573114,0.081562795,0.018397523,11.433506,-0.0037364098,0.024553021,-9.816472,-0.061333556,0.020641653,18.178854,0.0038803285,0.0027774053,-4.706589,0.014781707,0.026976744,13.872302,0.048787747,0.009271799,-2.677046,0.014430242,0.008210535,11.040979,-0.017442074,0.0022713277,-3.94006,0.023981253,0.0055202576,6.8064747,-0.019309739,-0.014908773,-4.727358,-0.038406964,-0.021476185,6.2757964,0.028040819,0.002210319,-5.728519,0.05963033,0.0062394417,8.386086,0.016114065,-0.007791751,-5.246435,-0.04904521,0.002150062,8.443654,0.004797229,-0.010051419
2-102414-A-17,/home/tarcidio/analysis-ESC50/audios/audio3/2-102414-A-17.wav,2,17,102414,A,0.07618995949074074,8485,-57.790497,-79.99965,-2.5257441e-05,-5.2903742e-06,2250.2587431127117,15.032597766894291,2.2785111002331098,0.6259188,0.3018353,0.14174853,0.101654485,0.094601564,0.11520276,0.11561867,0.12559654,0.18828784,0.403495,0.46787453,0.62277937,161.4990234375,5145.737711588542,1.3788127,2515.1952078635763,3047.4423280929277,3535.5104804608154,-305.7111,1.515684,-0.010201295,63.638065,-0.15304759,-0.10130372,-3.4346173,-0.17801313,0.041024867,8.406774,0.08679581,0.04353529,-20.214903,-0.008065754,0.00021231615,-4.4517264,-0.087560125,0.050516695,-21.75293,-0.16598009,0.014503404,-15.637647,-0.06715418,-0.027966512,-19.444199,-0.1276564,-0.009194569,-4.3327236,-0.015194919,0.012060626,-7.1252484,-0.06521268,-0.003528403,12.487963,0.030195033,-5.360003e-05,1.6377001,-0.010165661,0.055529162,8.282131,0.022658441,0.018547976,2.8347309,-0.06345914,0.014045062,12.828711,0.033614352,-0.019672103,2.1578348,0.057217818,0.0028818185,5.114155,-0.004956263,-0.00059598463,-6.2765746,-0.03457117,-0.027089207,0.6864461,0.04315672,0.0018203678
2-102414-B-17,/home/tarcidio/analysis-ESC50/audios/audio3/2-102414-B-17.wav,2,17,102414,B,0.28273809523809523,27512,-31.574839,-69.3201,0.00016714781,-2.4657754e-06,4868.875848250546,-1.3284376617800802,-3.1613400355276737,0.36733693,0.30412257,0.4190635,0.5036553,0.31571782,0.27574566,0.37259194,0.37547186,0.33375064,0.34433338,0.3840587,0.41307104,107.666015625,8181.93359375,1.6261791,2853.1774222408826,3152.882525390985,3387.8986459666025,-378.26355,-2.1264398,-0.699193,-4.1286364,0.17774883,-0.030879077,9.301406,0.19071704,-0.03588897,20.1778,-0.12936753,0.013442352,-15.789419,-0.0728946,-0.05027022,-11.843021,0.03681237,0.08524849,-24.095083,0.060379237,0.09266779,14.150785,-0.18199432,-0.010607486,-10.490406,0.0020467467,0.037210975,-3.777993,-0.012621849,-0.059116963,-8.63577,0.14086042,-0.023837792,13.159435,0.020433975,-0.0011127109,-0.04216092,-0.038445383,0.046309467,11.694449,-0.032609317,-0.015781887,10.5984955,0.116860025,-0.048349805,17.712984,-0.14672875,-0.027691288,-10.665705,-0.033498824,0.0847515,13.6004925,-0.05211618,-0.029383503,0.40866286,-0.06936492,0.015854048,4.3715453,0.06551632,-0.028425353
2-102414-C-17,/home/tarcidio/analysis-ESC50/audios/audio3/2-102414-C-17.wav,2,17,102414,C,0.21799221286525974,17318,-34.95419,-66.68535,-6.971456e-06,-4.830634e-06,4016.4806468921406,14.536282041833967,-1.8885787865338683,0.57992744,0.59263164,0.5283051,0.3841763,0.3655398,0.43187279,0.5421415,0.57636815,0.57999015,0.54123795,0.43750507,0.50595325,161.4990234375,7294.722123579545,1.4716573,2750.641651575176,3090.9346096578065,3375.3741235889925,-354.8367,-3.3338766,-0.6399546,18.374096,-0.30278358,0.12282744,-33.10899,0.6745978,0.05079334,5.3789763,0.15209186,-0.10141969,-6.507567,0.41994235,-0.069660895,18.138016,0.16556296,-0.14290887,1.7993119,-0.038498595,0.04226995,7.2384186,-0.045743585,-0.089676835,-5.682325,-0.03403914,0.014311814,11.294613,0.14128445,-0.14555362,-6.4396353,0.23909113,-0.028031306,9.2108555,0.08270824,-0.004846836,-3.6261034,0.14264059,0.05936651,8.320743,-0.08073489,0.07611903,-5.8322954,-0.14354302,0.04372506,4.828971,-0.09589422,0.02618541,-9.469945,-0.020995669,0.023120161,3.1625721,-0.061007675,-0.0331226,-6.339357,0.042595368,-0.02232688,8.662671,-0.08206138,-0.033298183
2-102414-E-17,/home/tarcidio/analysis-ESC50/audios/audio3/2-102414-E-17.wav,2,17,102414,E,0.18532307942708334,16083,-43.923195,-78.74982,6.592804e-07,-3.2554537e-06,3913.5669335982184,2.138247609857009,-4.287425223127419,0.6633405,0.69166595,0.58106714,0.4530121,0.3643133,0.32395968,0.32940468,0.37514645,0.42010608,0.5052692,0.5161172,0.54777145,184.5703125,7457.537841796875,1.323144,2897.409375758183,3244.842530172629,3534.647075947575,-292.034,-2.7756472,-0.26844174,29.233633,0.10052611,-0.054912936,-1.8617442,0.50344,-0.12624289,12.288821,0.23131257,-0.031453393,-14.126196,0.16864428,-0.101096176,-0.24643853,0.11555154,0.06416869,-25.37852,0.14789751,0.022727534,-13.647483,-0.09061989,0.028992295,-18.377872,0.0964295,0.07113437,0.75920326,-0.06602286,-0.06504561,-7.33691,-0.11038308,0.076257445,10.616481,-0.12677099,-0.07075255,-2.5338683,-0.09844997,0.008648346,10.857705,0.021893702,-0.09169678,-2.7943962,0.017173579,0.04502511,6.742167,-0.01638123,-0.030727347,-4.4551063,0.01605178,-0.0045688665,2.937458,0.016465912,0.00019976213,-6.1866584,0.048315603,0.023423515,4.741314,-0.04134402,0.0045807846
2-102567-D-35,/home/tarcidio/analysis-ESC50/audios/audio3/2-102567-D-35.wav,2,35,102567,D,0.05696162471064815,6313,-22.760729,-11.912848,9.839407e-05,-0.0010693107,1868.5976634213182,-0.004377043048602067,0.15392325936836848,0.38006896,0.38300246,0.44186586,0.63800776,0.71894175,0.7854305,0.71868885,0.5325647,0.48574835,0.53378624,0.60835487,0.4886835,184.5703125,5182.623291015625,0.86181265,2791.6646714940402,3402.8751095388347,3942.1291376670165,-84.693954,0.20260094,0.0062777437,89.892426,0.014158101,0.024654755,31.337425,-0.03187564,-0.000485907,35.50443,-0.07278715,-0.015342816,15.881414,-0.021134827,-0.009471246,27.254969,0.02292305,-0.026548672,12.390946,0.045164734,-0.014477171,10.486177,-0.020750765,-0.005606845,-0.0525974,0.049282357,-0.017660094,16.874449,-0.04728283,-0.029614674,-8.267268,0.05470849,0.02102952,16.705118,0.010974928,-0.0054054153,-11.643174,-0.05577993,0.01976867,10.929004,0.023972157,-0.016340917,-5.8170543,0.020890677,0.018497404,14.099514,0.0397896,-0.0053055948,1.465228,0.0018834703,-0.010242643,15.195234,0.013805412,-0.04513277,-6.070566,-0.063954726,0.0050287973,4.566635,0.09280086,-0.00037955356
2-102581-A-29,/home/tarcidio/analysis-ESC50/audios/audio3/2-102581-A-29.wav,2,29,102581,A,0.10974661227876106,6454,-71.71065,-77.34027,-1.8537051e-07,-4.131401e-06,1513.7033488565628,-2.251063359915526,-12.857788311120313,0.34893468,0.35038596,0.35122925,0.32716462,0.30892673,0.30497307,0.30135107,0.31937155,0.32226047,0.33381015,0.35822794,0.35609603,30.399816176470587,2861.4387444690265,0.8930266,1162.3401519592405,1374.5402074241015,1577.288685279276,-553.34393,0.15803516,0.45497113,55.321186,0.053306725,0.48046494,-3.9568784,-0.1296106,0.018734952,-5.291134,-0.01094169,-0.11812795,4.6888685,0.09012647,-0.08190459,1.2836742,-0.05767798,-0.083342254,-4.0899405,-0.108869426,-0.031166727,-0.7521053,-0.030198118,-0.028288338,0.05892989,-0.01936188,-0.05336959,1.3962046,-0.008070132,-0.033882525,0.5924928,0.018426519,0.004486437,0.88356423,0.030011784,0.013046361,0.51349884,0.07850621,0.0016556168,1.237432,0.06328378,-0.019352376,0.06408101,0.04823616,-0.04370289,0.72532064,0.08014871,-0.036410116,-0.7121458,0.024042724,-0.0073141493,0.12219094,0.0054343226,0.011774199,-0.79277635,-0.021175912,0.038810696,-0.021668568,-0.019331984,0.031919893
2-102581-B-29,/home/tarcidio/analysis-ESC50/audios/audio3/2-102581-B-29.wav,2,29,102581,B,0.07639637212643678,6888,-74.37381,-78.14429,-3.5540563e-07,-1.2247538e-05,1027.6314284023717,-1.5581425704199945,1.726428404646362,0.2217825,0.22838113,0.25379527,0.25321785,0.21057642,0.21798967,0.23441483,0.23812792,0.22141974,0.19351256,0.19341408,0.22269031,198.76802884615384,1933.5950127963363,0.5307818,810.4424030719345,987.9278871654359,1154.0137326928934,-554.72003,-0.47092727,-0.119054206,41.616344,-0.38134056,0.026003437,1.1687675,-0.0939241,0.18989675,-6.6054688,-0.023422416,0.06905935,2.2449813,-0.043325927,-0.06534156,2.411496,0.013309296,-0.009988247,-0.44152498,-0.04698521,0.06673872,-0.17493162,-0.071231015,0.06539777,-0.47267923,-0.016981477,0.012673192,-0.80277175,0.027254,0.00013329928,-0.3421326,0.012558643,0.005612483,0.33122024,0.016503928,-0.012884073,0.58084184,-0.0012980151,-0.0041020154,-0.11675355,-0.046601728,0.019338733,0.31306764,-0.030695809,0.011221874,0.47848576,0.009222117,-0.006917814,-0.58171993,0.020704085,0.014945789,0.1495627,-0.0025399937,0.020860732,-0.40097454,0.028257301,0.0023433182,1.2337898,0.028566832,-0.029439356
2-102852-A-11,/home/tarcidio/analysis-ESC50/audios/audio3/2-102852-A-11.wav,2,11,102852,A,0.18724681712962962,20790,-51.566658,-68.83008,-6.529314e-07,-1.27352805e-05,2936.671321405867,-1.3588619776977298,0.23439817952882147,0.661935,0.66831166,0.67908186,0.6891519,0.6946551,0.672051,0.68264556,0.6904274,0.66951895,0.6443309,0.6572586,0.6626598,123.046875,5710.8347574869795,0.9588182,2504.6744694620925,2959.9313147598905,3379.5514802932385,-45.56401,-0.0055196728,-0.08601741,71.68898,0.05001315,-0.014986791,-41.64249,0.0015512042,0.009297444,-1.4518869,-0.012853605,0.029758254,-27.481234,0.011480428,-0.01207921,4.313534,-0.03896155,-0.01084369,-11.074861,-0.027544506,-0.007325354,-2.561888,-0.027180409,-0.012529733,-10.921862,-0.039008684,0.04552949,2.2968247,-0.015639069,0.0028617878,-12.7703905,0.013518632,0.009294303,3.4711802,0.0071004606,-0.008950063,-12.689534,0.043685462,0.004817413,6.574195,0.040909097,-0.024225922,-13.542177,0.020037433,-0.014983996,4.786022,-0.0056148414,-0.019903796,-8.541133,-0.0030698245,0.00913715,8.213405,-0.0080953,0.01034825,-8.7530985,0.040097214,-0.011444295,7.488813,0.008018551,-0.0042132647
2-103423-A-3,/home/tarcidio/analysis-ESC50/audios/audio3/2-103423-A-3.wav,2,3,103423,A,0.08053699171686747,3435,-33.654297,-55.90396,-0.00018349181,-7.713438e-05,1390.7578841302293,9.986935863993772,5.676864551375684,0.48397732,0.55196834,0.4650288,0.42536682,0.27204046,0.18661363,0.1852221,0.12388565,0.109112486,0.21711846,0.45578986,0.47006965,151.99908088235293,2285.892201618976,0.9183312,1458.5102475100148,2115.7431583453895,2743.32655886973,-66.8494,-4.843324,-1.7095411,149.8197,-1.5503608,-0.62608767,-49.00796,0.6613825,0.035037324,-5.8389163,-0.057213403,-0.110491715,-16.519438,0.17879075,0.029661644,4.135048,-0.06621238,-0.088066705,-7.824352,0.08174825,0.023335587,11.599347,-0.20345251,0.0268977,-6.021971,-0.032786254,0.111276776,-5.843041,0.19039774,-0.0067621814,-10.297039,0.12721062,-0.037335537,9.891147,0.050326582,-0.077548504,1.1759318,0.12098096,-0.028093943,1.9824734,0.16513455,-0.034582976,-7.4241266,0.16407783,0.042334437,-2.62372,-0.053289484,0.06380046,-11.251624,0.03570506,0.054747265,-2.068657,0.039563525,-0.022436107,-5.9229164,0.25259122,-0.0544008,7.273303,-0.006106182,-0.108459026
2-103427-A-3,/home/tarcidio/analysis-ESC50/audios/audio3/2-103427-A-3.wav,2,3,103427,A,0.080523681640625,3308,-47.497936,-59.457153,-0.00033011122,-0.00021066141,1413.077191340188,9.659506405497973,5.12662463336524,0.14784086,0.21552292,0.56033,0.3769087,0.6021981,0.22203732,0.24885193,0.37503138,0.49285564,0.15615031,0.14682965,0.246542,143.5546875,2303.514404296875,0.82312095,1511.643156116222,2211.2195731188763,2866.61526053252,-53.805153,-4.785344,-1.6344551,146.80272,-1.5796086,-0.7483884,-46.417767,0.53033924,0.14741312,-7.9835787,0.10477461,-0.051525474,-14.375135,0.076071724,0.15763244,-4.758247,0.11060655,-0.05756811,-8.807177,0.2535419,-0.030997252,6.8405037,-0.24440293,0.0228212,-8.3143,-0.00095428823,0.0085588815,9.908201,-0.24145839,-0.040960226,2.5063863,-0.07381925,-0.060565136,7.9682665,-0.077972814,-0.053041004,-7.8669157,0.2507924,-0.00937295,-2.8267822,0.035997666,-0.011519961,-13.950549,0.060422134,0.07545062,-2.9569395,0.1399153,-0.01875499,-6.737442,0.1271531,0.004742342,1.0199564,0.0798884,-0.041421484,-3.5771174,0.20186444,-0.063503996,4.8581834,-0.045520786,0.0239676
2-103428-A-3,/home/tarcidio/analysis-ESC50/audios/audio3/2-103428-A-3.wav,2,3,103428,A,0.06858513944892473,3280,-45.175472,-77.88509,-0.0020969887,-0.00023965098,1317.573256350532,-1.6165513394077937,-5.4460858635681975,0.29589328,0.2316077,0.34751764,0.65434283,0.32567337,0.17877808,0.13863721,0.15411836,0.28952324,0.30120277,0.3614051,0.2836258,129.19921875,2138.1544543850805,0.99584895,1414.0814068682819,2078.8052798084786,2713.9209226202656,-91.43089,-3.1257262,-1.4570452,142.04811,-1.2595435,-0.5975816,-46.261078,0.5937824,0.15558288,-6.2109623,0.048462804,-0.09459166,-19.25081,0.11445269,0.117384166,-6.0601006,-0.0055183107,0.06504872,-15.040621,0.2098218,-0.059725057,1.4415516,-0.09843217,0.075080745,-3.4526036,0.06986558,0.041530102,-5.0246215,0.33691564,-0.08778826,-5.738165,-0.015119532,0.07484884,-2.2597663,-0.0974549,-0.061297078,-7.410704,0.12475651,-0.029943924,5.445647,-0.02424163,-0.0061567216,-3.895921,0.25901145,-0.05328406,-2.3519769,0.06907516,0.04216293,-13.117567,0.11090215,0.023441976,-4.8088093,0.047686204,-0.067904994,-10.656823,0.07124,0.055551637,-4.0585823,-0.07272634,0.047873188
2-104105-B-19,/home/tarcidio/analysis-ESC50/audios/audio3/2-104105-B-19.wav,2,19,104105,B,0.027757432725694444,3085,-57.361126,-73.95464,-1.9128074e-06,-0.00012526046,553.8256556588041,-0.14278254080183322,0.764641850119482,0.5758168,0.5784164,0.49525493,0.4698814,0.4516684,0.46810633,0.49711666,0.47979113,0.4828073,0.5895875,0.6788577,0.64705896,112.34714673913044,766.1234537760416,0.9038216,993.5164843492458,1814.5625428462156,2572.844169678498,-297.83002,-0.53473145,0.23036207,218.69461,-0.043293174,-0.13875529,62.460613,0.08524771,-0.062371377,-7.0934806,-0.005966341,0.0906082,-10.876987,-0.029114608,-0.0036099376,9.079361,-0.045625947,-0.021352053,3.5283427,0.045762856,0.034038953,-2.5616806,-0.0058223773,0.030165419,-3.89285,-0.0102693485,-0.006612633,0.9046041,-0.00059399783,0.028657973,-4.409548,0.027349833,0.0038076208,-4.435102,0.01786107,0.008358986,-7.65503,0.04131562,-0.013043333,-4.8656573,-0.016897669,-0.015385837,-6.462146,-0.033915285,-0.025416028,-4.3861246,-0.010399865,0.01265676,-7.689487,0.015939923,-0.011595583,-5.5886874,0.017244952,0.0015620291,-3.3321784,0.05739975,-0.013961554,-3.6365726,0.04764919,-0.008425398
2-104952-A-16,/home/tarcidio/analysis-ESC50/audios/audio3/2-104952-A-16.wav,2,16,104952,A,0.04031937210648148,4474,-58.790577,-79.14432,-2.6122605e-06,-1.3252401e-05,1147.8167617749639,-0.5380355608424975,-0.6051847543719185,0.7242145,0.52950454,0.40840644,0.4160975,0.44236904,0.4293852,0.4632112,0.51854604,0.45931226,0.4065354,0.4448783,0.6378165,135.99917763157896,2408.1298828125,0.889993,1681.259099280013,2347.0507930877666,2975.4307923111533,-316.8534,-0.03021345,-0.059790276,149.30952,0.058337077,0.024225058,3.1905398,-0.0009441729,0.035269942,47.298244,-0.05883027,0.01860846,-7.4736896,0.0020872885,0.0069273147,1.8956459,0.018811844,-0.014256262,-9.470272,-0.0041542877,0.007983684,-0.3848374,-0.010071226,-0.02899274,-15.673618,-0.009204433,0.013557171,-8.552355,-0.02993815,0.012870499,-8.605279,-0.0190817,0.016842997,-3.892227,-0.0031394113,0.0008187388,-10.085838,0.018125286,-0.014207779,-4.4231133,0.012574178,-0.0034742642,-17.27398,0.02847326,0.0036607562,-1.8783635,0.020445928,3.5343346e-05,-9.902204,-0.030322362,0.006050176,0.23379773,-0.011290179,-0.018179165,-6.4243526,0.012156915,-0.020730598,-1.2925224,-0.025287507,0.0062647695
2-106019-A-13,/home/tarcidio/analysis-ESC50/audios/audio3/2-106019-A-13.wav,2,13,106019,A,0.18381754557291666,20403,-7.7238293,-36.78785,-0.012896873,-1.940654e-05,2830.4377640221905,-0.9458961192212253,0.14962788753361142,0.8834587,0.14508975,0.017255433,0.010906913,0.010882164,0.014461617,0.015394222,0.012806835,0.011414549,0.018262269,0.1552782,0.86578137,92.28515625,5485.085042317708,0.90403634,2127.5727061631806,2564.6352279134676,2944.570297379116,-237.6838,0.014628552,-0.046400025,49.247787,-0.03496835,0.023397295,-45.700043,-0.02369078,0.027487954,25.49005,0.04983645,0.008276792,-0.67922556,0.07351642,0.013963562,12.844548,-0.038254045,0.021674287,-48.972202,-0.08549265,0.035001963,18.390564,-0.05023919,0.023273632,1.0208535,0.029650351,-0.004271766,-1.1973815,0.0036352256,0.032173067,-32.02148,0.0030943598,0.06653772,8.853214,0.017390452,0.04696106,10.244765,0.016426828,0.032576237,-9.654759,0.00026123392,0.011301835,-15.812441,0.045739524,0.022181239,6.0212946,0.03483924,0.013326124,10.661439,0.04918723,0.017624414,-1.7580643,0.0038039894,-0.0044819536,-15.455462,-0.023875427,0.019936306,13.197201,0.019074086,0.018027198
2-106073-A-36,/home/tarcidio/analysis-ESC50/audios/audio3/2-106073-A-36.wav,2,36,106073,A,0.20518211082175927,22780,-48.71914,-60.355396,-1.742308e-05,-6.328557e-05,3119.2645135976964,-0.27839194792214883,-0.08043084505271446,0.4138252,0.35522828,0.27436164,0.27922657,0.284781,0.29708257,0.33262488,0.3021996,0.2749261,0.27951077,0.38394588,1.0,112.34714673913044,6148.1781005859375,0.87025887,2570.936342492329,2953.656289868302,3303.4495770625686,51.80685,0.04286515,-0.053693,68.004326,0.02008942,-0.0069014286,-28.975224,0.0072970865,-0.012451971,11.307875,-0.0002464067,-0.014073436,-34.08154,-0.00080251956,0.007966991,3.883959,0.013598597,-0.019164195,-15.979684,0.0072559374,0.0035562713,-1.0330764,-0.0053121415,0.007329395,-15.708311,-0.004796624,0.016039371,9.111713,0.011536067,0.019789748,-11.419003,-0.0036762522,0.02467067,9.02701,-0.02347124,-0.029762922,-9.609617,-0.040321596,-0.015744863,14.03647,-0.033639446,0.001215597,-6.0751243,-0.017323174,0.020799719,10.125428,-0.0062767398,-0.008499534,-7.329247,-0.04544336,0.0088636335,7.8984885,-0.051654253,0.006006595,-10.945449,-0.0004452467,0.020182831,8.8813,0.0139539195,-0.010155618
2-106881-A-39,/home/tarcidio/analysis-ESC50/audios/audio3/2-106881-A-39.wav,2,39,106881,A,0.22659779743975902,19289,-65.812675,-79.53261,-1.6735502e-06,3.659175e-05,3637.7827361728896,-7.362801904903045,-8.571556533200814,0.6227941,0.591124,0.6120482,0.6261945,0.6023141,0.5842902,0.5766731,0.6287995,0.6851707,0.72472495,0.7063557,0.6684985,95.703125,7216.1525496517315,2.2957962,2742.781918682648,3121.735671441847,3447.3162740046196,-245.70633,-1.6758603,-2.1366136,35.23195,0.09976544,-0.090764634,-42.462498,0.013318625,0.08918922,-7.85446,0.06417286,0.03295206,-3.9785569,-0.008587217,-0.07493525,-2.9967659,-0.08282581,0.04365393,-19.929214,0.031207258,0.024520133,-1.9024658,0.04657631,-0.000632974,-12.965652,0.0350926,0.06257751,4.303352,-0.011797931,0.022977054,-13.6870165,0.015102622,0.015342426,0.6169474,-0.0052618436,-0.061116464,-13.857359,0.0031899083,0.02170699,-1.7204467,-0.022894647,0.0057279863,-13.321471,0.044655167,0.036138315,0.93108356,-0.026716938,-0.04130599,-11.574521,0.06662052,0.046453446,0.18316467,-0.039244626,-0.0034180249,-11.944985,0.03757311,0.049120035,-2.0058756,-0.08809005,0.007069849
